Student ID,Gender,Year,Skills,Backlogs,Projects Completed,Internships,Companies Placed,Company Type,Domain,Salary,Higher Studies,Higher Studies Field,Location
4969,Male,2025,"UI/UX Design, Networking, Blockchain, Cloud (AWS/Azure/GCP)",2,2,0,Not Placed,Not Placed,Not Placed,0,Yes,M.Tech,Jaipur
4970,Male,2024,"Cloud (AWS/Azure/GCP), Web Dev (Full Stack), Data Science",2,1,0,Not Placed,Not Placed,Not Placed,0,Yes,M.Tech,Hyderabad
4971,Female,2025,"ML/AI, Cybersecurity",0,4,3,Swiggy,Startup,Logistics,300000,No,Not Applicable,Kolkata
4972,Female,2025,"Networking, Python, Cloud (AWS/Azure/GCP)",2,5,3,Meta,Established,E-commerce,1370827,No,Not Applicable,Ahmedabad
4973,Female,2024,Cloud (AWS/Azure/GCP),0,8,4,Adobe,Established,EdTech,1531721,Yes,M.Tech,Ahmedabad
4974,Female,2024,"Java, Cloud (AWS/Azure/GCP), Python",0,4,3,Meta,Established,Healthcare,1230467,No,Not Applicable,Jaipur
4975,Male,2024,"Blockchain, Cloud (AWS/Azure/GCP)",0,4,3,Zomato,Startup,Manufacturing,878348,No,Not Applicable,Delhi
4976,Male,2025,"Cybersecurity, Digital Marketing",0,9,2,Oracle,Established,Manufacturing,833338,No,Not Applicable,Bangalore
4977,Male,2023,"Data Science, Digital Marketing",1,6,4,Oracle,Established,Consulting,2703913,No,Not Applicable,Hyderabad
4978,Female,2022,"Java, Data Science, Digital Marketing",1,5,3,Flipkart,Established,Logistics,1349503,No,Not Applicable,Hyderabad
4979,Female,2023,"Networking, Web Dev (Full Stack), ML/AI, DevOps",0,1,2,Not Placed,Not Placed,Not Placed,0,Yes,Cybersecurity,Chennai
4980,Female,2024,"Data Science, UI/UX Design, Java",0,10,1,Capgemini,Established,Logistics,1781068,No,Not Applicable,Ahmedabad
4981,Female,2022,"DevOps, C++",0,9,3,Cisco,Established,EdTech,893721,No,Not Applicable,Pune
4982,Female,2024,"Cloud (AWS/Azure/GCP), Java, Embedded Systems",0,5,0,Not Placed,Not Placed,Not Placed,0,Yes,PhD,Delhi
4983,Female,2025,"Digital Marketing, Blockchain, ML/AI",1,8,2,L&T Technology Services,Established,Manufacturing,695842,No,Not Applicable,Delhi
4984,Female,2023,"Networking, Digital Marketing, ML/AI",0,7,3,Infosys,Established,Automotive,2294281,No,Not Applicable,Chennai
4985,Male,2023,"DevOps, Java",2,8,3,L&T Technology Services,Established,E-commerce,2507093,No,Not Applicable,Ahmedabad
4986,Female,2022,"DevOps, Cybersecurity, Python, Cloud (AWS/Azure/GCP)",1,10,3,Amazon,Established,FinTech,1896422,No,Not Applicable,Delhi
4987,Male,2024,"ML/AI, Java, Web Dev (Full Stack)",0,2,1,Not Placed,Not Placed,Not Placed,0,No,Not Applicable,Mumbai
4988,Female,2025,"Networking, Cybersecurity",0,5,2,Infosys,Established,Logistics,1432273,No,Not Applicable,Chennai
4989,Female,2023,"Java, Digital Marketing, ML/AI, Embedded Systems",0,4,2,Infosys,Established,EdTech,2403369,No,Not Applicable,Pune
4990,Female,2025,"Java, ML/AI, Python, UI/UX Design",1,4,2,Not Placed,Not Placed,Not Placed,0,Yes,Data Science,Bangalore
4991,Female,2024,"Data Science, Java, C++, ML/AI",2,8,4,Swiggy,Startup,Manufacturing,596684,No,Not Applicable,Bangalore
4992,Male,2022,"Embedded Systems, Cybersecurity, Java, Web Dev (Full Stack)",2,2,1,Not Placed,Not Placed,Not Placed,0,Yes,MS (USA/EU),Pune
4993,Female,2024,"Embedded Systems, Cloud (AWS/Azure/GCP)",2,3,2,Not Placed,Not Placed,Not Placed,0,No,Not Applicable,Hyderabad
4994,Female,2025,"DevOps, C++, Java",0,9,2,Amazon,Established,EdTech,1904926,No,Not Applicable,Chennai
4995,Female,2022,ML/AI,0,4,3,Cognizant,Established,IT Services,791101,No,Not Applicable,Bangalore
4996,Male,2024,"Cloud (AWS/Azure/GCP), Java, Cybersecurity, Web Dev (Full Stack)",1,5,1,Not Placed,Not Placed,Not Placed,0,Yes,MS (USA/EU),Delhi
4997,Male,2023,"DevOps, UI/UX Design, ML/AI",0,8,4,Wipro,Established,EdTech,1329980,No,Not Applicable,Ahmedabad
4998,Female,2024,"Cybersecurity, Web Dev (Full Stack), Embedded Systems, DevOps",0,8,4,Cognizant,Established,EdTech,483772,Yes,PhD,Ahmedabad
4999,Male,2025,"DevOps, Digital Marketing, Data Science",2,8,4,Cisco,Established,EdTech,1343435,No,Not Applicable,Ahmedabad
5000,Male,2022,"Blockchain, UI/UX Design, Embedded Systems, Cybersecurity, Data Science",1,1,0,Not Placed,Not Placed,Not Placed,0,Yes,Cybersecurity,Mumbai
5001,Male,2024,"Digital Marketing, Data Science",1,3,1,Not Placed,Not Placed,Not Placed,0,No,Not Applicable,Mumbai
5002,Male,2024,"Java, C++, Cybersecurity",0,6,2,Amazon,Established,IT Services,1370981,No,Not Applicable,Hyderabad
5003,Female,2024,"Data Science, Web Dev (Full Stack), Embedded Systems, Networking, UI/UX Design",0,6,1,Wipro,Established,Logistics,1250684,No,Not Applicable,Delhi
5004,Female,2022,"UI/UX Design, Data Science, Web Dev (Full Stack), Digital Marketing",2,10,4,Byju's,Startup,FinTech,822396,No,Not Applicable,Pune
5005,Male,2024,"Cloud (AWS/Azure/GCP), Python, ML/AI",0,1,1,Not Placed,Not Placed,Not Placed,0,No,Not Applicable,Bangalore
5006,Female,2022,"C++, Networking, Digital Marketing",1,5,3,Meta,Established,Consulting,1604214,No,Not Applicable,Bangalore
5007,Female,2024,"Embedded Systems, UI/UX Design",0,8,2,Tata Motors,Established,E-commerce,1870061,No,Not Applicable,Pune
5008,Male,2023,"UI/UX Design, Java, Embedded Systems",2,10,3,Cisco,Established,E-commerce,1407477,Yes,Data Science,Hyderabad
5009,Female,2023,"Blockchain, Data Science, Cybersecurity, Cloud (AWS/Azure/GCP), Web Dev (Full Stack)",0,9,2,TCS,Established,Consulting,1584008,Yes,PhD,Delhi
5010,Male,2023,"Networking, Web Dev (Full Stack), Cybersecurity, Blockchain",2,1,1,Not Placed,Not Placed,Not Placed,0,Yes,Data Science,Kolkata
5011,Male,2023,"Java, DevOps, Web Dev (Full Stack), Networking, Data Science",0,4,0,Not Placed,Not Placed,Not Placed,0,No,Not Applicable,Chennai
5012,Female,2022,"Data Science, Web Dev (Full Stack), Python",2,9,4,TCS,Established,Consulting,970751,No,Not Applicable,Kolkata
5013,Male,2023,Cybersecurity,1,9,1,Byju's,Startup,Automotive,745304,Yes,AI/ML,Chennai
5014,Female,2022,"Embedded Systems, Networking, Python, Blockchain",0,3,3,Cisco,Established,Healthcare,2175106,No,Not Applicable,Hyderabad
5015,Male,2024,"ML/AI, C++",0,4,2,Wipro,Established,FinTech,2016209,No,Not Applicable,Delhi
5016,Male,2025,"Cloud (AWS/Azure/GCP), Blockchain, Java",1,9,3,Infosys,Established,Manufacturing,1843554,No,Not Applicable,Delhi
5017,Male,2025,"Cloud (AWS/Azure/GCP), DevOps, Cybersecurity",0,4,0,Not Placed,Not Placed,Not Placed,0,No,Not Applicable,Pune
5018,Male,2024,"DevOps, Java, Cybersecurity, Cloud (AWS/Azure/GCP)",2,6,2,Byju's,Startup,Logistics,553200,No,Not Applicable,Mumbai
5019,Male,2023,"Cybersecurity, Digital Marketing, Python, Embedded Systems, Java",0,8,1,Cognizant,Established,E-commerce,1146510,No,Not Applicable,Jaipur
5020,Female,2022,"C++, UI/UX Design",0,3,2,Not Placed,Not Placed,Not Placed,0,Yes,MS (USA/EU),Kolkata
5021,Male,2023,"Web Dev (Full Stack), ML/AI, Python, Blockchain",0,7,3,Capgemini,Established,Automotive,1821510,No,Not Applicable,Kolkata
5022,Female,2025,"UI/UX Design, Web Dev (Full Stack), Digital Marketing",0,5,3,Cognizant,Established,Logistics,1911580,No,Not Applicable,Chennai
5023,Female,2024,"ML/AI, Embedded Systems, Cybersecurity",1,5,4,Byju's,Startup,E-commerce,300000,Yes,PhD,Jaipur
5024,Male,2024,"Java, Cybersecurity, Python",1,8,2,Oracle,Established,IT Services,1228771,No,Not Applicable,Mumbai
5025,Female,2022,"C++, Java",1,4,0,Not Placed,Not Placed,Not Placed,0,Yes,AI/ML,Chennai
5026,Male,2025,"Web Dev (Full Stack), UI/UX Design, Data Science",3,8,1,Tata Motors,Established,Consulting,1521377,No,Not Applicable,Delhi
5027,Female,2022,"DevOps, ML/AI, Python, C++",1,6,3,Byju's,Startup,EdTech,731354,No,Not Applicable,Mumbai
5028,Female,2023,"Blockchain, ML/AI, Networking, Java, Cybersecurity",0,7,3,Wipro,Established,Automotive,1618108,No,Not Applicable,Chennai
5029,Male,2023,"ML/AI, UI/UX Design",1,10,1,Flipkart,Established,Automotive,1310588,No,Not Applicable,Pune
5030,Female,2023,"DevOps, Digital Marketing",1,6,4,Infosys,Established,Consulting,1152642,No,Not Applicable,Chennai
5031,Male,2023,"Python, Web Dev (Full Stack)",1,4,2,Adobe,Established,FinTech,958138,No,Not Applicable,Bangalore
5032,Male,2023,"Python, Data Science",0,5,2,Cisco,Established,Logistics,966716,No,Not Applicable,Chennai
5033,Female,2022,"Digital Marketing, Cloud (AWS/Azure/GCP), Networking, Web Dev (Full Stack), Embedded Systems",1,8,3,Cisco,Established,FinTech,784448,No,Not Applicable,Hyderabad
5034,Male,2024,"UI/UX Design, Blockchain",1,8,3,Flipkart,Established,Healthcare,1967396,No,Not Applicable,Kolkata
5035,Male,2023,"DevOps, Python, Blockchain, ML/AI",2,9,2,HCLTech,Established,EdTech,1629124,No,Not Applicable,Mumbai
5036,Male,2025,"Blockchain, Networking, C++, Cybersecurity, UI/UX Design",1,5,1,Not Placed,Not Placed,Not Placed,0,No,Not Applicable,Ahmedabad
5037,Male,2022,"Web Dev (Full Stack), Python, Cloud (AWS/Azure/GCP)",0,1,2,Cognizant,Established,EdTech,1982657,No,Not Applicable,Pune
5038,Female,2025,"Java, Embedded Systems",0,9,2,TCS,Established,FinTech,1825448,Yes,Data Science,Hyderabad
5039,Male,2023,"Web Dev (Full Stack), Java, Blockchain",1,5,3,Zomato,Startup,E-commerce,472526,No,Not Applicable,Bangalore
5040,Male,2025,"ML/AI, Java, Data Science, Cybersecurity",0,5,4,Jio Platforms,Established,E-commerce,1037063,No,Not Applicable,Pune
5041,Female,2025,"ML/AI, Web Dev (Full Stack), UI/UX Design, Data Science",1,6,3,Ola,Startup,Automotive,430085,Yes,MBA,Ahmedabad
5042,Female,2024,"Blockchain, Cloud (AWS/Azure/GCP)",3,4,0,Not Placed,Not Placed,Not Placed,0,No,Not Applicable,Hyderabad
5043,Male,2025,"Python, Digital Marketing, Cloud (AWS/Azure/GCP), C++, Java",2,5,4,Tata Motors,Established,IT Services,1213554,No,Not Applicable,Bangalore
5044,Male,2022,"Java, Data Science, Cloud (AWS/Azure/GCP), ML/AI",1,3,3,Tech Mahindra,Established,EdTech,1962326,No,Not Applicable,Hyderabad
5045,Male,2025,Cloud (AWS/Azure/GCP),1,1,0,Not Placed,Not Placed,Not Placed,0,Yes,M.Tech,Hyderabad
5046,Female,2024,"Networking, Java, DevOps, ML/AI",0,7,4,TCS,Established,Healthcare,1816280,No,Not Applicable,Jaipur
5047,Female,2023,"Networking, Data Science",2,3,3,Jio Platforms,Established,Automotive,2088491,No,Not Applicable,Jaipur
5048,Female,2022,"Cloud (AWS/Azure/GCP), Cybersecurity, UI/UX Design, Blockchain, Python",2,6,4,HCLTech,Established,FinTech,1756298,No,Not Applicable,Jaipur
5049,Female,2022,"Digital Marketing, Networking, Python, Embedded Systems, Web Dev (Full Stack)",2,3,3,Infosys,Established,Consulting,1106404,No,Not Applicable,Mumbai
5050,Female,2025,"Cybersecurity, Java",1,9,4,L&T Technology Services,Established,EdTech,1522773,No,Not Applicable,Hyderabad
5051,Female,2025,"Cloud (AWS/Azure/GCP), Web Dev (Full Stack), C++, Python, UI/UX Design",2,5,2,Not Placed,Not Placed,Not Placed,0,Yes,Data Science,Jaipur
5052,Male,2023,"Java, DevOps",0,4,4,TCS,Established,Healthcare,1082160,No,Not Applicable,Hyderabad
5053,Female,2025,"Networking, ML/AI, C++, Cloud (AWS/Azure/GCP)",2,6,4,Infosys,Established,E-commerce,1246936,No,Not Applicable,Hyderabad
5054,Male,2023,"Blockchain, Data Science, Python, UI/UX Design, DevOps",0,5,3,Paytm,Startup,IT Services,723794,Yes,MS (USA/EU),Hyderabad
5055,Female,2023,"Networking, Cloud (AWS/Azure/GCP), Embedded Systems, Data Science",0,4,3,Flipkart,Established,Healthcare,1305459,No,Not Applicable,Pune
5056,Female,2022,"UI/UX Design, Java",0,5,2,Tech Mahindra,Established,Consulting,508356,No,Not Applicable,Delhi
5057,Female,2022,"Cloud (AWS/Azure/GCP), Networking, Blockchain, Digital Marketing, DevOps",0,8,3,Google,Established,Consulting,300000,No,Not Applicable,Jaipur
5058,Male,2023,"Cloud (AWS/Azure/GCP), Python, C++",1,4,3,Cisco,Established,Manufacturing,948364,No,Not Applicable,Kolkata
5059,Female,2024,"C++, Data Science, Digital Marketing, Cybersecurity, UI/UX Design",1,5,3,Wipro,Established,Logistics,1528196,No,Not Applicable,Chennai
5060,Male,2022,"UI/UX Design, C++, Digital Marketing, Embedded Systems",0,7,3,Flipkart,Established,Consulting,2442758,No,Not Applicable,Bangalore
5061,Male,2022,Java,3,5,1,Not Placed,Not Placed,Not Placed,0,Yes,Data Science,Mumbai
5062,Male,2022,Data Science,2,6,4,Cognizant,Established,Automotive,1091262,No,Not Applicable,Jaipur
5063,Female,2024,"DevOps, Blockchain, UI/UX Design",0,9,4,L&T Technology Services,Established,Consulting,1187750,No,Not Applicable,Pune
5064,Male,2024,"C++, Cybersecurity",1,3,2,Paytm,Startup,Manufacturing,555799,No,Not Applicable,Pune
5065,Female,2022,"Blockchain, ML/AI, C++, Java",3,6,2,Byju's,Startup,Consulting,557655,No,Not Applicable,Chennai
5066,Female,2023,"Networking, Data Science, Embedded Systems",0,5,3,Microsoft,Established,Logistics,2031526,No,Not Applicable,Kolkata
5067,Male,2025,"DevOps, Cloud (AWS/Azure/GCP), Python, Embedded Systems, Networking",0,1,2,Ola,Startup,Logistics,1100140,No,Not Applicable,Jaipur
5068,Male,2023,"Cybersecurity, Python, Digital Marketing",2,5,2,Not Placed,Not Placed,Not Placed,0,Yes,MBA,Bangalore
5069,Female,2025,"Java, C++, Cybersecurity, Python",1,10,1,Amazon,Established,Manufacturing,1119244,No,Not Applicable,Chennai
5070,Male,2025,"DevOps, ML/AI, Java",1,8,4,Dream11,Startup,Logistics,857568,No,Not Applicable,Jaipur
5071,Female,2025,"Digital Marketing, Cloud (AWS/Azure/GCP)",0,4,0,Not Placed,Not Placed,Not Placed,0,No,Not Applicable,Delhi
5072,Male,2022,"C++, UI/UX Design",0,9,3,L&T Technology Services,Established,Consulting,2067877,No,Not Applicable,Kolkata
5073,Male,2024,"Java, Cloud (AWS/Azure/GCP), UI/UX Design, ML/AI",1,10,3,Ola,Startup,Healthcare,964012,No,Not Applicable,Jaipur
5074,Male,2022,"Digital Marketing, Cloud (AWS/Azure/GCP), UI/UX Design, Blockchain",0,5,1,HCLTech,Established,Healthcare,844995,No,Not Applicable,Kolkata
5075,Female,2023,"Data Science, Web Dev (Full Stack), Cloud (AWS/Azure/GCP)",2,5,4,Google,Established,FinTech,1866208,No,Not Applicable,Jaipur
5076,Female,2023,"Web Dev (Full Stack), UI/UX Design, Java",1,9,2,Swiggy,Startup,Automotive,415155,No,Not Applicable,Pune
5077,Male,2022,"Embedded Systems, C++, Cybersecurity, DevOps",1,2,0,Not Placed,Not Placed,Not Placed,0,Yes,Cybersecurity,Hyderabad
5078,Female,2025,"C++, Python, Digital Marketing",0,8,3,Capgemini,Established,E-commerce,1756329,No,Not Applicable,Ahmedabad
5079,Male,2022,"DevOps, ML/AI, UI/UX Design, Data Science",0,6,2,Flipkart,Established,EdTech,2413932,No,Not Applicable,Pune
5080,Female,2025,"Python, Java",0,6,3,Tata Motors,Established,Healthcare,1322580,No,Not Applicable,Hyderabad
5081,Female,2023,"UI/UX Design, Data Science, Python",1,7,3,Jio Platforms,Established,Consulting,1451092,No,Not Applicable,Chennai
5082,Female,2023,"DevOps, Embedded Systems, Web Dev (Full Stack), ML/AI",0,7,4,Ola,Startup,Logistics,500211,No,Not Applicable,Kolkata
5083,Female,2022,"ML/AI, Blockchain, Cybersecurity, Cloud (AWS/Azure/GCP)",1,3,4,Jio Platforms,Established,E-commerce,1310644,No,Not Applicable,Bangalore
5084,Male,2024,"Digital Marketing, Embedded Systems, Java, Python",1,3,3,Amazon,Established,FinTech,1972445,No,Not Applicable,Mumbai
5085,Female,2023,"Cybersecurity, Java",3,8,2,Dr. Reddy's Labs,Established,Healthcare,1776087,No,Not Applicable,Mumbai
5086,Female,2025,"Web Dev (Full Stack), Cybersecurity, UI/UX Design",2,6,3,TCS,Established,IT Services,1713310,No,Not Applicable,Pune
5087,Male,2023,"UI/UX Design, C++",1,5,3,Swiggy,Startup,Manufacturing,1045985,No,Not Applicable,Pune
5088,Male,2024,Data Science,1,6,4,Flipkart,Established,EdTech,1161691,No,Not Applicable,Pune
5089,Male,2022,"C++, Web Dev (Full Stack), Digital Marketing, Cloud (AWS/Azure/GCP)",1,4,4,Dr. Reddy's Labs,Established,IT Services,781679,No,Not Applicable,Kolkata
5090,Male,2023,"C++, Blockchain, ML/AI, Java",1,6,2,Tech Mahindra,Established,Healthcare,1004399,Yes,M.Tech,Mumbai
5091,Male,2024,"Blockchain, Cybersecurity, Data Science",0,3,2,Paytm,Startup,Logistics,646735,Yes,Cybersecurity,Pune
5092,Male,2024,"Cybersecurity, Digital Marketing, C++, Data Science",2,9,2,Jio Platforms,Established,Healthcare,928591,No,Not Applicable,Kolkata
5093,Male,2024,"Cloud (AWS/Azure/GCP), Blockchain, C++",2,4,1,Not Placed,Not Placed,Not Placed,0,No,Not Applicable,Delhi
5094,Male,2025,"ML/AI, UI/UX Design",0,8,2,Meta,Established,Manufacturing,875520,No,Not Applicable,Bangalore
5095,Female,2024,"Cloud (AWS/Azure/GCP), Blockchain, Embedded Systems",0,4,1,Not Placed,Not Placed,Not Placed,0,Yes,MS (USA/EU),Kolkata
5096,Female,2025,"DevOps, Embedded Systems, Digital Marketing",0,8,3,Zomato,Startup,Automotive,463106,No,Not Applicable,Ahmedabad
5097,Male,2022,"ML/AI, Embedded Systems, Data Science",1,5,2,Not Placed,Not Placed,Not Placed,0,No,Not Applicable,Kolkata
5098,Female,2023,"Embedded Systems, ML/AI, Networking",0,5,2,Jio Platforms,Established,Automotive,1862328,No,Not Applicable,Pune
5099,Female,2023,"DevOps, Networking, Python, Cybersecurity, Java",1,4,1,Cisco,Established,Healthcare,1203252,No,Not Applicable,Kolkata
5100,Male,2023,"Embedded Systems, Digital Marketing, Web Dev (Full Stack)",0,8,4,Oracle,Established,Healthcare,2400957,Yes,AI/ML,Ahmedabad
5101,Female,2025,"Python, UI/UX Design, Networking",1,7,4,Cognizant,Established,EdTech,1552344,No,Not Applicable,Kolkata
5102,Female,2025,"ML/AI, Blockchain",0,7,4,Meta,Established,IT Services,877413,No,Not Applicable,Mumbai
5103,Female,2022,"Embedded Systems, DevOps",1,3,1,Not Placed,Not Placed,Not Placed,0,Yes,M.Tech,Jaipur
5104,Female,2023,"Blockchain, Data Science, C++, Cloud (AWS/Azure/GCP)",2,7,4,Byju's,Startup,Manufacturing,1249222,No,Not Applicable,Delhi
5105,Male,2025,"Java, Cloud (AWS/Azure/GCP), Digital Marketing, Networking",0,10,3,Zomato,Startup,Manufacturing,834832,No,Not Applicable,Bangalore
5106,Female,2025,"Cybersecurity, Python",3,5,3,Meta,Established,Manufacturing,815048,No,Not Applicable,Bangalore
5107,Female,2025,"Python, Networking, Web Dev (Full Stack), Data Science",0,2,2,Dream11,Startup,EdTech,749795,Yes,AI/ML,Chennai
5108,Female,2022,"Digital Marketing, ML/AI",1,9,4,Zomato,Startup,Manufacturing,996569,No,Not Applicable,Jaipur
5109,Male,2024,"Embedded Systems, Cloud (AWS/Azure/GCP), Python",1,6,2,Infosys,Established,E-commerce,1142125,No,Not Applicable,Bangalore
5110,Female,2023,"Java, Networking, UI/UX Design, Python",1,4,1,Byju's,Startup,EdTech,402349,No,Not Applicable,Chennai
5111,Male,2024,"Blockchain, UI/UX Design, ML/AI, Cloud (AWS/Azure/GCP), DevOps",2,2,3,Capgemini,Established,FinTech,1208982,No,Not Applicable,Hyderabad
5112,Female,2023,"Data Science, Java",0,10,1,Adobe,Established,Consulting,1349252,No,Not Applicable,Mumbai
5113,Female,2024,"ML/AI, C++, Data Science, Digital Marketing",0,2,2,Cisco,Established,Consulting,536595,No,Not Applicable,Kolkata
5114,Male,2024,"UI/UX Design, C++",0,5,2,Not Placed,Not Placed,Not Placed,0,Yes,Cybersecurity,Pune
5115,Male,2025,"UI/UX Design, Data Science, Cybersecurity, C++",0,6,3,Microsoft,Established,Consulting,1829588,No,Not Applicable,Mumbai
5116,Male,2024,"Networking, UI/UX Design",2,7,3,Cognizant,Established,Consulting,823071,No,Not Applicable,Mumbai
5117,Female,2023,"Blockchain, Cybersecurity",0,9,3,Dream11,Startup,IT Services,565787,No,Not Applicable,Chennai
5118,Female,2022,"Cloud (AWS/Azure/GCP), Digital Marketing, Data Science, Cybersecurity, Web Dev (Full Stack)",1,10,4,Oracle,Established,E-commerce,1771549,No,Not Applicable,Hyderabad
5119,Male,2024,"Web Dev (Full Stack), Data Science",0,8,4,Oracle,Established,Logistics,660210,No,Not Applicable,Bangalore
5120,Female,2025,"Networking, Blockchain, C++, Cybersecurity, Cloud (AWS/Azure/GCP)",3,10,4,L&T Technology Services,Established,IT Services,905829,No,Not Applicable,Bangalore
5121,Male,2024,"Data Science, Web Dev (Full Stack)",0,5,2,Not Placed,Not Placed,Not Placed,0,Yes,Cybersecurity,Bangalore
5122,Male,2025,"Data Science, ML/AI, C++",0,6,4,Cognizant,Established,FinTech,656884,No,Not Applicable,Ahmedabad
5123,Female,2025,Web Dev (Full Stack),2,5,1,Jio Platforms,Established,Consulting,1445387,No,Not Applicable,Chennai
5124,Female,2023,"Python, Networking",0,2,0,Not Placed,Not Placed,Not Placed,0,Yes,Data Science,Chennai
5125,Male,2022,"UI/UX Design, Networking, Python, Digital Marketing",1,4,1,Dream11,Startup,E-commerce,401359,No,Not Applicable,Kolkata
5126,Male,2023,"ML/AI, Python, Web Dev (Full Stack), DevOps",1,2,0,Not Placed,Not Placed,Not Placed,0,Yes,Cybersecurity,Delhi
5127,Female,2025,"Python, Embedded Systems, Networking, Cybersecurity, Blockchain",0,2,3,TCS,Established,Logistics,1292017,No,Not Applicable,Jaipur
