Student ID,Gender,Year,Skills,Backlogs,Projects Completed,Internships,Companies Placed,Company Type,Domain,Salary,Higher Studies,Higher Studies Field,Location,Experience_Level,Academic_Risk,Skill_Count,Placement_Readiness,Job_Score,Higher_Studies_Score,Skill_Improvement_Score,Wait_Improve_Score,Recommended_Options
6141,Male,2024,"DevOps, Cloud (AWS/Azure/GCP), Python",0,9,4,Ola,Startup,Healthcare,1065336,No,Not Applicable,Hyderabad,High,Low,3,High,4,2,1,0,"['Immediate Job', 'Higher Studies']"
6142,Female,2023,"C++, Cloud (AWS/Azure/GCP), Embedded Systems",1,8,4,L&T Technology Services,Established,EdTech,2055848,No,Not Applicable,Ahmedabad,High,Low,3,High,4,2,1,0,"['Immediate Job', 'Higher Studies']"
6143,Female,2024,"C++, Cybersecurity, Web Dev (Full Stack), Networking",2,5,1,Not Placed,Not Placed,Not Placed,0,Yes,MBA,Chennai,Medium,Medium,4,Medium,2,3,3,0,"['Higher Studies', 'Skill Improvement']"
6144,Male,2022,"Embedded Systems, ML/AI, DevOps, Blockchain",3,3,4,TCS,Established,EdTech,1451861,No,Not Applicable,Jaipur,Medium,Medium,4,Medium,2,1,3,0,"['Skill Improvement', 'Immediate Job']"
6145,Female,2025,Cloud (AWS/Azure/GCP),2,10,3,Cisco,Established,IT Services,1077053,No,Not Applicable,Pune,High,Medium,1,Low,2,1,2,2,"['Immediate Job', 'Skill Improvement']"
6146,Female,2025,"Embedded Systems, DevOps, Java",0,10,4,TCS,Established,Consulting,364398,No,Not Applicable,Pune,High,Low,3,High,4,2,1,0,"['Immediate Job', 'Higher Studies']"
6147,Female,2022,"ML/AI, Embedded Systems",1,5,4,Zomato,Startup,Consulting,794622,No,Not Applicable,Mumbai,High,Low,2,Medium,2,2,4,0,"['Skill Improvement', 'Immediate Job']"
6148,Female,2024,ML/AI,1,4,3,Wipro,Established,Manufacturing,2292558,No,Not Applicable,Delhi,Medium,Low,1,Low,2,2,2,2,"['Immediate Job', 'Higher Studies']"
6149,Female,2024,"Cloud (AWS/Azure/GCP), Networking, Digital Marketing",0,9,3,Adobe,Established,Consulting,1038506,No,Not Applicable,Mumbai,High,Low,3,High,4,2,1,0,"['Immediate Job', 'Higher Studies']"
6150,Female,2025,"Cybersecurity, ML/AI, UI/UX Design",3,4,3,Paytm,Startup,E-commerce,652301,No,Not Applicable,Mumbai,Medium,Medium,3,Medium,2,1,3,0,"['Skill Improvement', 'Immediate Job']"
6151,Female,2025,"Networking, Data Science",0,7,3,Dream11,Startup,E-commerce,866969,No,Not Applicable,Pune,High,Low,2,Medium,2,2,4,0,"['Skill Improvement', 'Immediate Job']"
6152,Female,2022,"ML/AI, Cybersecurity, Digital Marketing, C++, Web Dev (Full Stack)",1,6,2,Ola,Startup,IT Services,482943,Yes,AI/ML,Ahmedabad,High,Low,5,High,4,4,1,0,"['Immediate Job', 'Higher Studies']"
6153,Female,2024,"Cloud (AWS/Azure/GCP), DevOps, Embedded Systems, Blockchain",2,9,2,Cognizant,Established,Consulting,669453,No,Not Applicable,Pune,High,Medium,4,Medium,2,1,3,0,"['Skill Improvement', 'Immediate Job']"
6154,Female,2024,"Blockchain, Data Science, Web Dev (Full Stack)",3,6,2,Amazon,Established,Automotive,300000,No,Not Applicable,Delhi,High,Medium,3,Medium,2,1,3,0,"['Skill Improvement', 'Immediate Job']"
6155,Female,2022,"Digital Marketing, ML/AI, Cybersecurity, DevOps",1,5,1,Meta,Established,Healthcare,300000,No,Not Applicable,Mumbai,Medium,Low,4,Medium,2,2,3,0,"['Skill Improvement', 'Immediate Job']"
6156,Female,2024,"Blockchain, Data Science, Java, ML/AI, UI/UX Design",1,10,4,Adobe,Established,EdTech,1719048,No,Not Applicable,Hyderabad,High,Low,5,High,4,2,1,0,"['Immediate Job', 'Higher Studies']"
6157,Male,2022,Cybersecurity,0,10,4,Capgemini,Established,EdTech,1424986,No,Not Applicable,Pune,High,Low,1,Low,2,2,2,2,"['Immediate Job', 'Higher Studies']"
6158,Male,2023,"Python, Digital Marketing",2,4,0,Not Placed,Not Placed,Not Placed,0,Yes,Cybersecurity,Bangalore,Medium,Medium,2,Medium,2,3,4,0,"['Skill Improvement', 'Higher Studies']"
6159,Female,2025,"Data Science, C++, Python",1,8,4,Cognizant,Established,FinTech,2426539,No,Not Applicable,Chennai,High,Low,3,High,4,2,1,0,"['Immediate Job', 'Higher Studies']"
6160,Female,2024,"Web Dev (Full Stack), Data Science, Digital Marketing, C++, Networking",0,5,4,Microsoft,Established,EdTech,300000,No,Not Applicable,Jaipur,High,Low,5,High,4,2,1,0,"['Immediate Job', 'Higher Studies']"
6161,Female,2025,"ML/AI, Data Science, Cloud (AWS/Azure/GCP)",0,8,4,Dr. Reddy's Labs,Established,EdTech,443511,No,Not Applicable,Hyderabad,High,Low,3,High,4,2,1,0,"['Immediate Job', 'Higher Studies']"
6162,Male,2022,"Web Dev (Full Stack), UI/UX Design, C++, ML/AI",2,3,1,Not Placed,Not Placed,Not Placed,0,Yes,M.Tech,Pune,Medium,Medium,4,Medium,2,3,3,0,"['Higher Studies', 'Skill Improvement']"
6163,Female,2024,"UI/UX Design, Cybersecurity, Python",0,5,4,Capgemini,Established,Healthcare,1714739,No,Not Applicable,Kolkata,High,Low,3,High,4,2,1,0,"['Immediate Job', 'Higher Studies']"
6164,Male,2024,"C++, Python, Web Dev (Full Stack)",2,10,2,Cognizant,Established,Automotive,921692,No,Not Applicable,Hyderabad,High,Medium,3,Medium,2,1,3,0,"['Skill Improvement', 'Immediate Job']"
6165,Male,2024,"DevOps, UI/UX Design, C++, Data Science",0,7,3,Byju's,Startup,Consulting,300000,No,Not Applicable,Kolkata,High,Low,4,High,4,2,1,0,"['Immediate Job', 'Higher Studies']"
6166,Male,2023,"C++, Embedded Systems, Cloud (AWS/Azure/GCP), Web Dev (Full Stack)",3,7,1,Adobe,Established,Healthcare,1296579,No,Not Applicable,Chennai,Medium,Medium,4,Medium,2,1,3,0,"['Skill Improvement', 'Immediate Job']"
6167,Female,2024,"DevOps, Java",1,7,4,TCS,Established,EdTech,1608251,No,Not Applicable,Hyderabad,High,Low,2,Medium,2,2,4,0,"['Skill Improvement', 'Immediate Job']"
6168,Male,2025,"DevOps, Cybersecurity",2,7,1,L&T Technology Services,Established,E-commerce,2081374,No,Not Applicable,Chennai,Medium,Medium,2,Medium,2,1,4,0,"['Skill Improvement', 'Immediate Job']"
6169,Male,2024,"Data Science, ML/AI, DevOps",3,6,4,Tata Motors,Established,Healthcare,1696874,No,Not Applicable,Mumbai,High,Medium,3,Medium,2,1,3,0,"['Skill Improvement', 'Immediate Job']"
6170,Female,2025,"Blockchain, UI/UX Design",0,6,2,HCLTech,Established,FinTech,956373,No,Not Applicable,Bangalore,High,Low,2,Medium,2,2,4,0,"['Skill Improvement', 'Immediate Job']"
6171,Male,2025,"DevOps, Digital Marketing, Embedded Systems, ML/AI",1,10,3,Tata Motors,Established,E-commerce,728526,No,Not Applicable,Delhi,High,Low,4,High,4,2,1,0,"['Immediate Job', 'Higher Studies']"
6172,Male,2022,"DevOps, Java, C++",0,4,2,Not Placed,Not Placed,Not Placed,0,No,Not Applicable,Mumbai,Medium,Low,3,Medium,2,2,3,0,"['Skill Improvement', 'Immediate Job']"
6173,Female,2024,"Java, Cybersecurity, Cloud (AWS/Azure/GCP), UI/UX Design",2,8,1,HCLTech,Established,FinTech,505472,No,Not Applicable,Delhi,Medium,Medium,4,Medium,2,1,3,0,"['Skill Improvement', 'Immediate Job']"
6174,Female,2023,"Networking, Python, Cloud (AWS/Azure/GCP), UI/UX Design, DevOps",1,3,3,Adobe,Established,Healthcare,1225904,Yes,M.Tech,Pune,Medium,Low,5,Medium,2,4,3,0,"['Higher Studies', 'Skill Improvement']"
6175,Female,2024,"Digital Marketing, Web Dev (Full Stack), Data Science, Blockchain, UI/UX Design",1,3,2,Capgemini,Established,IT Services,1599305,No,Not Applicable,Jaipur,Medium,Low,5,Medium,2,2,3,0,"['Skill Improvement', 'Immediate Job']"
6176,Female,2025,"Cloud (AWS/Azure/GCP), C++, Embedded Systems, Blockchain",1,5,3,Dr. Reddy's Labs,Established,Automotive,955504,No,Not Applicable,Mumbai,High,Low,4,High,4,2,1,0,"['Immediate Job', 'Higher Studies']"
6177,Female,2025,"Blockchain, Java, ML/AI, Data Science, C++",3,4,3,Meta,Established,Automotive,868978,No,Not Applicable,Kolkata,Medium,Medium,5,Medium,2,1,3,0,"['Skill Improvement', 'Immediate Job']"
6178,Male,2022,"UI/UX Design, Java",1,3,2,Dr. Reddy's Labs,Established,Healthcare,1198264,No,Not Applicable,Mumbai,Medium,Low,2,Medium,2,2,4,0,"['Skill Improvement', 'Immediate Job']"
6179,Female,2023,"C++, DevOps",2,8,4,Google,Established,EdTech,1584541,Yes,M.Tech,Kolkata,High,Medium,2,Medium,2,3,4,0,"['Skill Improvement', 'Higher Studies']"
6180,Male,2022,"Blockchain, C++, Cybersecurity, ML/AI",1,2,4,Tech Mahindra,Established,FinTech,1057709,No,Not Applicable,Hyderabad,Medium,Low,4,Medium,2,2,3,0,"['Skill Improvement', 'Immediate Job']"
6181,Male,2024,Java,2,5,4,TCS,Established,Healthcare,2030782,No,Not Applicable,Jaipur,High,Medium,1,Low,2,1,2,2,"['Immediate Job', 'Skill Improvement']"
6182,Female,2024,"Data Science, UI/UX Design, C++",0,6,1,Ola,Startup,FinTech,713646,No,Not Applicable,Delhi,Medium,Low,3,Medium,2,2,3,0,"['Skill Improvement', 'Immediate Job']"
6183,Female,2023,"Cloud (AWS/Azure/GCP), Data Science, C++",2,3,4,Cognizant,Established,Healthcare,1320329,No,Not Applicable,Delhi,Medium,Medium,3,Medium,2,1,3,0,"['Skill Improvement', 'Immediate Job']"
6184,Female,2025,"Python, C++",2,6,4,Byju's,Startup,EdTech,559928,No,Not Applicable,Hyderabad,High,Medium,2,Medium,2,1,4,0,"['Skill Improvement', 'Immediate Job']"
6185,Male,2022,Web Dev (Full Stack),2,3,1,Not Placed,Not Placed,Not Placed,0,No,Not Applicable,Chennai,Medium,Medium,1,Low,2,1,2,2,"['Immediate Job', 'Skill Improvement']"
6186,Female,2024,"Java, Cybersecurity",3,10,2,TCS,Established,FinTech,1808248,No,Not Applicable,Mumbai,High,Medium,2,Medium,2,1,4,0,"['Skill Improvement', 'Immediate Job']"
6187,Male,2025,Digital Marketing,0,5,1,Not Placed,Not Placed,Not Placed,0,No,Not Applicable,Bangalore,Medium,Low,1,Low,2,2,2,2,"['Immediate Job', 'Higher Studies']"
6188,Female,2022,"ML/AI, Blockchain, Digital Marketing",1,7,0,Capgemini,Established,Consulting,936073,No,Not Applicable,Delhi,Medium,Low,3,Medium,2,2,3,0,"['Skill Improvement', 'Immediate Job']"
6189,Male,2024,"DevOps, Blockchain",2,8,3,Paytm,Startup,E-commerce,351846,No,Not Applicable,Pune,High,Medium,2,Medium,2,1,4,0,"['Skill Improvement', 'Immediate Job']"
6190,Female,2022,"ML/AI, DevOps",1,4,0,Not Placed,Not Placed,Not Placed,0,No,Not Applicable,Mumbai,Medium,Low,2,Medium,2,2,4,0,"['Skill Improvement', 'Immediate Job']"
6191,Female,2023,"Data Science, UI/UX Design, C++, ML/AI, Cloud (AWS/Azure/GCP)",0,6,4,Paytm,Startup,E-commerce,811101,No,Not Applicable,Hyderabad,High,Low,5,High,4,2,1,0,"['Immediate Job', 'Higher Studies']"
6192,Female,2024,"Blockchain, Digital Marketing",0,8,4,Google,Established,EdTech,1365769,Yes,PhD,Mumbai,High,Low,2,Medium,2,4,4,0,"['Higher Studies', 'Skill Improvement']"
6193,Female,2025,"Cybersecurity, Blockchain, Web Dev (Full Stack)",1,5,1,HCLTech,Established,Healthcare,1170343,No,Not Applicable,Pune,Medium,Low,3,Medium,2,2,3,0,"['Skill Improvement', 'Immediate Job']"
6194,Male,2024,"Networking, Cloud (AWS/Azure/GCP), C++",0,4,1,Flipkart,Established,EdTech,1189574,No,Not Applicable,Hyderabad,Medium,Low,3,Medium,2,2,3,0,"['Skill Improvement', 'Immediate Job']"
6195,Female,2023,"Web Dev (Full Stack), Data Science",1,2,3,Meta,Established,FinTech,1707222,No,Not Applicable,Mumbai,Medium,Low,2,Medium,2,2,4,0,"['Skill Improvement', 'Immediate Job']"
6196,Female,2024,"ML/AI, Blockchain",3,7,4,Swiggy,Startup,Automotive,300000,No,Not Applicable,Kolkata,High,Medium,2,Medium,2,1,4,0,"['Skill Improvement', 'Immediate Job']"
6197,Female,2024,"Cybersecurity, Networking, UI/UX Design, Digital Marketing, Embedded Systems",0,3,2,Jio Platforms,Established,IT Services,2124581,No,Not Applicable,Chennai,Medium,Low,5,Medium,2,2,3,0,"['Skill Improvement', 'Immediate Job']"
6198,Female,2025,"UI/UX Design, Python, Cloud (AWS/Azure/GCP)",0,3,4,Cognizant,Established,E-commerce,1977949,Yes,MBA,Pune,Medium,Low,3,Medium,2,4,3,0,"['Higher Studies', 'Skill Improvement']"
6199,Male,2022,"Embedded Systems, Data Science",0,7,3,Adobe,Established,Logistics,1727456,No,Not Applicable,Bangalore,High,Low,2,Medium,2,2,4,0,"['Skill Improvement', 'Immediate Job']"
6200,Male,2025,"Web Dev (Full Stack), Digital Marketing",1,1,3,Adobe,Established,Manufacturing,1735189,No,Not Applicable,Hyderabad,Medium,Low,2,Medium,2,2,4,0,"['Skill Improvement', 'Immediate Job']"
6201,Female,2024,"C++, UI/UX Design, Blockchain",1,6,1,Zomato,Startup,IT Services,300000,No,Not Applicable,Bangalore,Medium,Low,3,Medium,2,2,3,0,"['Skill Improvement', 'Immediate Job']"
6202,Female,2024,"Cybersecurity, Cloud (AWS/Azure/GCP), Blockchain, Data Science",1,8,1,Amazon,Established,E-commerce,1109068,No,Not Applicable,Jaipur,Medium,Low,4,Medium,2,2,3,0,"['Skill Improvement', 'Immediate Job']"
6203,Male,2023,UI/UX Design,2,2,1,Not Placed,Not Placed,Not Placed,0,No,Not Applicable,Chennai,Medium,Medium,1,Low,2,1,2,2,"['Immediate Job', 'Skill Improvement']"
6204,Male,2025,Python,1,6,2,Tech Mahindra,Established,Healthcare,602132,No,Not Applicable,Kolkata,High,Low,1,Low,2,2,2,2,"['Immediate Job', 'Higher Studies']"
6205,Male,2023,"Cloud (AWS/Azure/GCP), ML/AI, C++",1,4,3,Tata Motors,Established,Automotive,1074767,No,Not Applicable,Jaipur,Medium,Low,3,Medium,2,2,3,0,"['Skill Improvement', 'Immediate Job']"
6206,Female,2024,"Cloud (AWS/Azure/GCP), Python, Web Dev (Full Stack), Data Science, Embedded Systems",2,4,2,Not Placed,Not Placed,Not Placed,0,Yes,MBA,Kolkata,Medium,Medium,5,Medium,2,3,3,0,"['Higher Studies', 'Skill Improvement']"
6207,Female,2025,"Data Science, Java, Cloud (AWS/Azure/GCP), UI/UX Design",1,7,3,L&T Technology Services,Established,Consulting,1240700,No,Not Applicable,Bangalore,High,Low,4,High,4,2,1,0,"['Immediate Job', 'Higher Studies']"
6208,Female,2022,"Java, Data Science",0,6,2,Capgemini,Established,FinTech,1979898,No,Not Applicable,Bangalore,High,Low,2,Medium,2,2,4,0,"['Skill Improvement', 'Immediate Job']"
6209,Male,2025,"UI/UX Design, Cloud (AWS/Azure/GCP), Networking",0,9,4,Paytm,Startup,Automotive,539196,No,Not Applicable,Delhi,High,Low,3,High,4,2,1,0,"['Immediate Job', 'Higher Studies']"
6210,Male,2022,"Blockchain, Python, DevOps, Cloud (AWS/Azure/GCP)",1,7,1,Zomato,Startup,Logistics,433990,No,Not Applicable,Ahmedabad,Medium,Low,4,Medium,2,2,3,0,"['Skill Improvement', 'Immediate Job']"
6211,Male,2024,"Cybersecurity, Embedded Systems, Python",1,4,3,TCS,Established,Consulting,461161,No,Not Applicable,Pune,Medium,Low,3,Medium,2,2,3,0,"['Skill Improvement', 'Immediate Job']"
6212,Female,2025,"ML/AI, Cloud (AWS/Azure/GCP), Embedded Systems",0,6,3,Microsoft,Established,FinTech,483714,Yes,Data Science,Kolkata,High,Low,3,High,4,4,1,0,"['Immediate Job', 'Higher Studies']"
6213,Female,2025,"Web Dev (Full Stack), Cloud (AWS/Azure/GCP)",0,3,2,Flipkart,Established,Consulting,1732680,No,Not Applicable,Delhi,Medium,Low,2,Medium,2,2,4,0,"['Skill Improvement', 'Immediate Job']"
6214,Male,2024,"Cloud (AWS/Azure/GCP), Cybersecurity, Java",0,6,4,Infosys,Established,Automotive,1242249,No,Not Applicable,Ahmedabad,High,Low,3,High,4,2,1,0,"['Immediate Job', 'Higher Studies']"
6215,Female,2022,"Java, UI/UX Design",0,10,4,Flipkart,Established,IT Services,1167379,No,Not Applicable,Chennai,High,Low,2,Medium,2,2,4,0,"['Skill Improvement', 'Immediate Job']"
6216,Female,2025,"Java, Digital Marketing, Data Science",0,10,3,Ola,Startup,Manufacturing,878575,No,Not Applicable,Pune,High,Low,3,High,4,2,1,0,"['Immediate Job', 'Higher Studies']"
6217,Female,2023,C++,3,7,3,TCS,Established,Automotive,883400,No,Not Applicable,Jaipur,High,Medium,1,Low,2,1,2,2,"['Immediate Job', 'Skill Improvement']"
6218,Female,2023,"ML/AI, Networking, DevOps",0,2,2,Microsoft,Established,Manufacturing,1671492,No,Not Applicable,Bangalore,Medium,Low,3,Medium,2,2,3,0,"['Skill Improvement', 'Immediate Job']"
6219,Female,2023,"ML/AI, Networking",0,7,2,Cognizant,Established,EdTech,1115865,Yes,AI/ML,Mumbai,High,Low,2,Medium,2,4,4,0,"['Higher Studies', 'Skill Improvement']"
6220,Male,2025,"Java, Data Science, Networking, Digital Marketing",1,2,2,Not Placed,Not Placed,Not Placed,0,Yes,MBA,Bangalore,Medium,Low,4,Medium,2,4,3,0,"['Higher Studies', 'Skill Improvement']"
6221,Female,2024,"UI/UX Design, DevOps",0,1,4,TCS,Established,Manufacturing,1193122,No,Not Applicable,Bangalore,Medium,Low,2,Medium,2,2,4,0,"['Skill Improvement', 'Immediate Job']"
6222,Female,2022,"Digital Marketing, Cybersecurity, UI/UX Design",0,8,4,Ola,Startup,IT Services,775393,Yes,M.Tech,Delhi,High,Low,3,High,4,4,1,0,"['Immediate Job', 'Higher Studies']"
6223,Female,2023,"Digital Marketing, DevOps, Web Dev (Full Stack)",1,7,2,Dr. Reddy's Labs,Established,E-commerce,1790739,No,Not Applicable,Bangalore,High,Low,3,High,4,2,1,0,"['Immediate Job', 'Higher Studies']"
6224,Female,2025,Web Dev (Full Stack),1,4,3,HCLTech,Established,Healthcare,1227611,No,Not Applicable,Delhi,Medium,Low,1,Low,2,2,2,2,"['Immediate Job', 'Higher Studies']"
6225,Female,2022,"Python, Networking, C++",2,4,1,Not Placed,Not Placed,Not Placed,0,Yes,M.Tech,Ahmedabad,Medium,Medium,3,Medium,2,3,3,0,"['Higher Studies', 'Skill Improvement']"
6226,Female,2023,"Data Science, Web Dev (Full Stack)",0,5,3,HCLTech,Established,E-commerce,1051072,No,Not Applicable,Pune,High,Low,2,Medium,2,2,4,0,"['Skill Improvement', 'Immediate Job']"
6227,Female,2025,"UI/UX Design, Java",0,5,4,HCLTech,Established,Manufacturing,300000,No,Not Applicable,Hyderabad,High,Low,2,Medium,2,2,4,0,"['Skill Improvement', 'Immediate Job']"
6228,Female,2024,"Web Dev (Full Stack), Java",0,10,4,Dream11,Startup,Logistics,718815,No,Not Applicable,Chennai,High,Low,2,Medium,2,2,4,0,"['Skill Improvement', 'Immediate Job']"
6229,Male,2025,Blockchain,0,6,3,HCLTech,Established,Healthcare,1165596,No,Not Applicable,Ahmedabad,High,Low,1,Low,2,2,2,2,"['Immediate Job', 'Higher Studies']"
6230,Female,2023,"Cybersecurity, ML/AI, Cloud (AWS/Azure/GCP), Digital Marketing",0,9,3,Ola,Startup,Healthcare,1143822,No,Not Applicable,Kolkata,High,Low,4,High,4,2,1,0,"['Immediate Job', 'Higher Studies']"
6231,Male,2022,"UI/UX Design, Cloud (AWS/Azure/GCP), Blockchain, Digital Marketing, DevOps",1,6,3,Swiggy,Startup,Automotive,1108897,No,Not Applicable,Delhi,High,Low,5,High,4,2,1,0,"['Immediate Job', 'Higher Studies']"
6232,Female,2025,"Networking, Digital Marketing",0,7,3,Byju's,Startup,Logistics,551710,No,Not Applicable,Kolkata,High,Low,2,Medium,2,2,4,0,"['Skill Improvement', 'Immediate Job']"
6233,Male,2022,"DevOps, Blockchain, Data Science, ML/AI",2,2,1,Not Placed,Not Placed,Not Placed,0,Yes,MBA,Mumbai,Medium,Medium,4,Medium,2,3,3,0,"['Higher Studies', 'Skill Improvement']"
6234,Male,2023,"C++, Python, ML/AI, Web Dev (Full Stack)",1,4,2,Byju's,Startup,Manufacturing,689516,Yes,M.Tech,Chennai,Medium,Low,4,Medium,2,4,3,0,"['Higher Studies', 'Skill Improvement']"
6235,Female,2024,"Python, Data Science, C++, Cybersecurity, Java",1,8,2,Jio Platforms,Established,Manufacturing,1691470,No,Not Applicable,Delhi,High,Low,5,High,4,2,1,0,"['Immediate Job', 'Higher Studies']"
6236,Male,2024,C++,0,4,0,Not Placed,Not Placed,Not Placed,0,Yes,MBA,Kolkata,Medium,Low,1,Low,2,4,2,2,"['Higher Studies', 'Immediate Job']"
6237,Female,2025,"Data Science, Python, C++, Cloud (AWS/Azure/GCP)",2,8,3,Flipkart,Established,Healthcare,2287057,No,Not Applicable,Ahmedabad,High,Medium,4,Medium,2,1,3,0,"['Skill Improvement', 'Immediate Job']"
6238,Female,2025,"Web Dev (Full Stack), Blockchain, DevOps",1,8,3,Tata Motors,Established,FinTech,946304,No,Not Applicable,Jaipur,High,Low,3,High,4,2,1,0,"['Immediate Job', 'Higher Studies']"
6239,Female,2025,"DevOps, Digital Marketing, Embedded Systems",0,5,4,Zomato,Startup,EdTech,1845625,No,Not Applicable,Bangalore,High,Low,3,High,4,2,1,0,"['Immediate Job', 'Higher Studies']"
6240,Female,2024,"C++, Data Science, Java, Networking",3,4,2,Wipro,Established,FinTech,1739248,No,Not Applicable,Chennai,Medium,Medium,4,Medium,2,1,3,0,"['Skill Improvement', 'Immediate Job']"
6241,Female,2022,"UI/UX Design, Java, C++, Web Dev (Full Stack)",3,3,0,Not Placed,Not Placed,Not Placed,0,Yes,PhD,Mumbai,Medium,Medium,4,Medium,2,3,3,0,"['Higher Studies', 'Skill Improvement']"
6242,Female,2023,"Data Science, DevOps, Web Dev (Full Stack)",3,3,2,Not Placed,Not Placed,Not Placed,0,Yes,Cybersecurity,Chennai,Medium,Medium,3,Medium,2,3,3,0,"['Higher Studies', 'Skill Improvement']"
6243,Female,2023,"Networking, ML/AI, Cybersecurity, Blockchain, DevOps",0,4,2,Flipkart,Established,IT Services,1054154,No,Not Applicable,Delhi,Medium,Low,5,Medium,2,2,3,0,"['Skill Improvement', 'Immediate Job']"
6244,Male,2022,"Web Dev (Full Stack), C++",3,8,3,TCS,Established,IT Services,1185584,No,Not Applicable,Delhi,High,Medium,2,Medium,2,1,4,0,"['Skill Improvement', 'Immediate Job']"
6245,Female,2024,"ML/AI, Digital Marketing",2,6,4,Flipkart,Established,Consulting,611916,No,Not Applicable,Delhi,High,Medium,2,Medium,2,1,4,0,"['Skill Improvement', 'Immediate Job']"
6246,Female,2022,"Blockchain, Cybersecurity, DevOps",1,3,4,Infosys,Established,EdTech,2048191,Yes,MS (USA/EU),Chennai,Medium,Low,3,Medium,2,4,3,0,"['Higher Studies', 'Skill Improvement']"
6247,Female,2025,"Java, Cloud (AWS/Azure/GCP), Data Science, C++",1,4,0,Not Placed,Not Placed,Not Placed,0,Yes,Cybersecurity,Ahmedabad,Medium,Low,4,Medium,2,4,3,0,"['Higher Studies', 'Skill Improvement']"
6248,Female,2025,"Java, Cloud (AWS/Azure/GCP), Data Science",1,7,2,Dream11,Startup,EdTech,479493,No,Not Applicable,Kolkata,High,Low,3,High,4,2,1,0,"['Immediate Job', 'Higher Studies']"
6249,Male,2022,"Cloud (AWS/Azure/GCP), Cybersecurity",1,5,3,Infosys,Established,Manufacturing,1649543,No,Not Applicable,Kolkata,High,Low,2,Medium,2,2,4,0,"['Skill Improvement', 'Immediate Job']"
6250,Female,2022,Embedded Systems,1,2,3,HCLTech,Established,Logistics,1920856,No,Not Applicable,Hyderabad,Medium,Low,1,Low,2,2,2,2,"['Immediate Job', 'Higher Studies']"
