Student ID,Gender,Year,Skills,Backlogs,Projects Completed,Internships,Companies Placed,Company Type,Domain,Salary,Higher Studies,Higher Studies Field,Location,Experience_Level,Academic_Risk,Skill_Count,Placement_Readiness
5705,Male,2024,"Cloud (AWS/Azure/GCP), Digital Marketing",1,4,3,Capgemini,Established,Healthcare,1710649,Yes,MS (USA/EU),Pune,Medium,Low,2,Medium
5706,Female,2024,"Digital Marketing, Web Dev (Full Stack), UI/UX Design, Cybersecurity, Data Science",1,5,2,Flipkart,Established,E-commerce,1026559,No,Not Applicable,Bangalore,High,Low,5,High
5707,Male,2024,"Cybersecurity, Networking, Java, Python",0,6,2,Byju's,Startup,IT Services,791528,No,Not Applicable,Bangalore,High,Low,4,High
5708,Male,2024,"Java, Data Science, UI/UX Design, Cloud (AWS/Azure/GCP), Networking",0,6,1,Infosys,Established,Automotive,1349659,No,Not Applicable,Mumbai,Medium,Low,5,Medium
5709,Female,2022,"Java, Web Dev (Full Stack), Python, Blockchain, UI/UX Design",3,5,0,Not Placed,Not Placed,Not Placed,0,No,Not Applicable,Kolkata,Medium,Medium,5,Medium
5710,Male,2024,"Blockchain, ML/AI, C++",1,3,2,Amazon,Established,Healthcare,1340848,No,Not Applicable,Mumbai,Medium,Low,3,Medium
5711,Male,2022,"Cloud (AWS/Azure/GCP), Cybersecurity, DevOps, Blockchain, C++",0,8,3,Dream11,Startup,Automotive,821046,No,Not Applicable,Chennai,High,Low,5,High
5712,Female,2024,"ML/AI, UI/UX Design, Python, Web Dev (Full Stack)",1,6,1,Ola,Startup,Healthcare,915232,No,Not Applicable,Jaipur,Medium,Low,4,Medium
5713,Female,2025,"Embedded Systems, ML/AI",0,8,4,Capgemini,Established,EdTech,1367791,No,Not Applicable,Pune,High,Low,2,Medium
5714,Female,2023,"Data Science, C++, Java",1,5,1,Not Placed,Not Placed,Not Placed,0,No,Not Applicable,Delhi,Medium,Low,3,Medium
5715,Male,2025,"Cybersecurity, ML/AI, Blockchain",0,6,3,Meta,Established,IT Services,2518412,No,Not Applicable,Ahmedabad,High,Low,3,High
5716,Female,2025,"Web Dev (Full Stack), C++, Embedded Systems",0,4,3,Meta,Established,E-commerce,1674178,No,Not Applicable,Delhi,Medium,Low,3,Medium
5717,Female,2024,"Networking, Cloud (AWS/Azure/GCP), Python",2,7,3,Tata Motors,Established,IT Services,1177140,No,Not Applicable,Pune,High,Medium,3,Medium
5718,Female,2022,"Blockchain, Cloud (AWS/Azure/GCP), Embedded Systems",0,3,4,Paytm,Startup,Logistics,963940,No,Not Applicable,Delhi,Medium,Low,3,Medium
5719,Male,2022,"DevOps, Networking, Cybersecurity",0,5,2,Flipkart,Established,EdTech,862931,No,Not Applicable,Pune,High,Low,3,High
5720,Female,2022,"C++, Networking, Java, ML/AI, Blockchain",0,6,3,L&T Technology Services,Established,EdTech,1805929,No,Not Applicable,Kolkata,High,Low,5,High
5721,Male,2025,"Cybersecurity, Embedded Systems, Networking",0,5,4,Tata Motors,Established,Consulting,1902036,No,Not Applicable,Mumbai,High,Low,3,High
5722,Female,2022,"Blockchain, Digital Marketing, ML/AI",2,4,0,Not Placed,Not Placed,Not Placed,0,Yes,MBA,Chennai,Medium,Medium,3,Medium
5723,Male,2024,"DevOps, Web Dev (Full Stack)",0,8,2,Flipkart,Established,FinTech,335725,No,Not Applicable,Delhi,High,Low,2,Medium
5724,Male,2023,"Web Dev (Full Stack), Digital Marketing, DevOps",1,6,4,Adobe,Established,Healthcare,1513017,No,Not Applicable,Chennai,High,Low,3,High
5725,Male,2025,"UI/UX Design, Embedded Systems, Networking",2,4,3,Google,Established,Manufacturing,538410,No,Not Applicable,Mumbai,Medium,Medium,3,Medium
5726,Male,2023,Cloud (AWS/Azure/GCP),3,9,4,Tech Mahindra,Established,Consulting,1001482,No,Not Applicable,Ahmedabad,High,Medium,1,Low
5727,Male,2023,"DevOps, Embedded Systems",3,5,2,Swiggy,Startup,Consulting,755644,Yes,PhD,Mumbai,High,Medium,2,Medium
5728,Female,2023,"Blockchain, ML/AI, Data Science",2,10,4,Google,Established,Automotive,693088,No,Not Applicable,Ahmedabad,High,Medium,3,Medium
5729,Male,2024,Java,0,9,2,Microsoft,Established,FinTech,979472,No,Not Applicable,Jaipur,High,Low,1,Low
5730,Male,2022,"Cybersecurity, Networking, Embedded Systems, Blockchain",0,4,2,Not Placed,Not Placed,Not Placed,0,No,Not Applicable,Jaipur,Medium,Low,4,Medium
5731,Female,2022,"Data Science, Digital Marketing, Web Dev (Full Stack)",0,6,3,Cisco,Established,Automotive,2212503,No,Not Applicable,Bangalore,High,Low,3,High
5732,Female,2025,"Digital Marketing, Embedded Systems, Python, Web Dev (Full Stack)",1,8,4,Flipkart,Established,Automotive,2573286,No,Not Applicable,Ahmedabad,High,Low,4,High
5733,Male,2025,"UI/UX Design, ML/AI",2,6,4,Zomato,Startup,IT Services,300000,No,Not Applicable,Chennai,High,Medium,2,Medium
5734,Male,2024,C++,1,7,2,Meta,Established,Automotive,1214589,No,Not Applicable,Pune,High,Low,1,Low
5735,Female,2025,"Cloud (AWS/Azure/GCP), Python, Networking",0,5,1,HCLTech,Established,Manufacturing,1172267,No,Not Applicable,Chennai,Medium,Low,3,Medium
5736,Female,2025,"Cybersecurity, C++, Data Science, Embedded Systems",1,5,3,HCLTech,Established,Manufacturing,1397107,Yes,MBA,Kolkata,High,Low,4,High
5737,Female,2024,"Web Dev (Full Stack), Java, UI/UX Design",1,9,2,L&T Technology Services,Established,Logistics,934118,No,Not Applicable,Ahmedabad,High,Low,3,High
5738,Female,2024,C++,3,5,1,Not Placed,Not Placed,Not Placed,0,No,Not Applicable,Pune,Medium,Medium,1,Low
5739,Female,2023,"Data Science, Cloud (AWS/Azure/GCP), Digital Marketing, Embedded Systems, ML/AI",0,6,2,Tata Motors,Established,E-commerce,1206698,No,Not Applicable,Delhi,High,Low,5,High
5740,Female,2024,"Embedded Systems, Networking, DevOps, UI/UX Design, Blockchain",1,4,0,Not Placed,Not Placed,Not Placed,0,No,Not Applicable,Hyderabad,Medium,Low,5,Medium
5741,Male,2025,"Java, Data Science",0,10,4,Cisco,Established,Healthcare,1558972,Yes,Data Science,Mumbai,High,Low,2,Medium
5742,Male,2025,"Blockchain, DevOps, Java, Networking, Web Dev (Full Stack)",3,3,1,Not Placed,Not Placed,Not Placed,0,No,Not Applicable,Kolkata,Medium,Medium,5,Medium
5743,Female,2023,"Java, UI/UX Design, Data Science, DevOps, Python",1,5,1,Not Placed,Not Placed,Not Placed,0,No,Not Applicable,Delhi,Medium,Low,5,Medium
5744,Male,2022,"UI/UX Design, Blockchain, ML/AI, Java",2,9,2,Cisco,Established,E-commerce,1814233,No,Not Applicable,Delhi,High,Medium,4,Medium
5745,Female,2025,"Cybersecurity, Web Dev (Full Stack), Blockchain",3,10,0,Infosys,Established,Consulting,1601331,No,Not Applicable,Bangalore,Medium,Medium,3,Medium
5746,Male,2022,"Cloud (AWS/Azure/GCP), Digital Marketing, Web Dev (Full Stack)",2,4,1,Zomato,Startup,IT Services,478153,No,Not Applicable,Pune,Medium,Medium,3,Medium
5747,Female,2024,"Web Dev (Full Stack), Digital Marketing, Blockchain",1,4,0,Not Placed,Not Placed,Not Placed,0,Yes,MS (USA/EU),Hyderabad,Medium,Low,3,Medium
5748,Female,2024,"Digital Marketing, Blockchain, Embedded Systems, Networking, Web Dev (Full Stack)",0,7,3,Oracle,Established,Consulting,1466337,No,Not Applicable,Pune,High,Low,5,High
5749,Female,2022,"Data Science, ML/AI, Web Dev (Full Stack)",1,5,3,Meta,Established,EdTech,1794429,No,Not Applicable,Hyderabad,High,Low,3,High
5750,Female,2023,"ML/AI, UI/UX Design",0,2,1,Tata Motors,Established,Manufacturing,2179513,No,Not Applicable,Delhi,Medium,Low,2,Medium
5751,Female,2022,"Python, C++, Web Dev (Full Stack)",1,5,4,Dream11,Startup,EdTech,300000,No,Not Applicable,Jaipur,High,Low,3,High
5752,Female,2023,"UI/UX Design, C++, Cloud (AWS/Azure/GCP)",1,10,4,Oracle,Established,FinTech,1184921,Yes,MS (USA/EU),Pune,High,Low,3,High
5753,Female,2025,"DevOps, Cloud (AWS/Azure/GCP), Cybersecurity",0,6,4,Dream11,Startup,Consulting,754485,Yes,PhD,Mumbai,High,Low,3,High
5754,Female,2023,"Java, Data Science",0,10,2,TCS,Established,Consulting,1828603,No,Not Applicable,Jaipur,High,Low,2,Medium
5755,Male,2024,"C++, Networking",2,5,0,Not Placed,Not Placed,Not Placed,0,Yes,Cybersecurity,Kolkata,Medium,Medium,2,Medium
5756,Female,2024,"Embedded Systems, Python, ML/AI, Web Dev (Full Stack)",1,4,1,Not Placed,Not Placed,Not Placed,0,Yes,M.Tech,Hyderabad,Medium,Low,4,Medium
5757,Female,2022,"Cybersecurity, UI/UX Design",1,6,3,Dr. Reddy's Labs,Established,Healthcare,871864,No,Not Applicable,Pune,High,Low,2,Medium
5758,Male,2022,"Cybersecurity, Java, Digital Marketing, Cloud (AWS/Azure/GCP), Embedded Systems",0,9,3,Ola,Startup,EdTech,876089,No,Not Applicable,Hyderabad,High,Low,5,High
5759,Female,2023,"Python, ML/AI, Web Dev (Full Stack), Data Science, Java",0,4,2,Jio Platforms,Established,Manufacturing,1816177,No,Not Applicable,Mumbai,Medium,Low,5,Medium
5760,Male,2025,DevOps,1,7,3,Cisco,Established,Consulting,1602227,No,Not Applicable,Pune,High,Low,1,Low
5761,Female,2023,"Cloud (AWS/Azure/GCP), Digital Marketing, Web Dev (Full Stack), DevOps",0,6,1,Amazon,Established,Healthcare,1164928,No,Not Applicable,Ahmedabad,Medium,Low,4,Medium
5762,Male,2023,Cloud (AWS/Azure/GCP),2,6,3,Flipkart,Established,E-commerce,363111,No,Not Applicable,Jaipur,High,Medium,1,Low
5763,Female,2025,"Data Science, Embedded Systems, Web Dev (Full Stack)",1,6,3,Cognizant,Established,Manufacturing,1581798,No,Not Applicable,Pune,High,Low,3,High
5764,Male,2024,"Data Science, Cybersecurity, C++, DevOps",2,10,4,Zomato,Startup,Manufacturing,883366,No,Not Applicable,Bangalore,High,Medium,4,Medium
5765,Female,2022,"Cloud (AWS/Azure/GCP), Embedded Systems, ML/AI",2,7,3,Google,Established,EdTech,1670914,No,Not Applicable,Ahmedabad,High,Medium,3,Medium
5766,Female,2023,"Digital Marketing, Cloud (AWS/Azure/GCP)",0,1,1,TCS,Established,E-commerce,1563171,No,Not Applicable,Delhi,Medium,Low,2,Medium
5767,Male,2023,"Embedded Systems, Cloud (AWS/Azure/GCP), Data Science, Cybersecurity",1,3,1,Byju's,Startup,Manufacturing,861253,No,Not Applicable,Mumbai,Medium,Low,4,Medium
5768,Male,2023,"Web Dev (Full Stack), DevOps",2,7,2,Jio Platforms,Established,FinTech,1834065,No,Not Applicable,Jaipur,High,Medium,2,Medium
5769,Female,2023,"Cloud (AWS/Azure/GCP), Cybersecurity, Embedded Systems, Data Science, Python",2,4,3,Cognizant,Established,IT Services,1324214,No,Not Applicable,Jaipur,Medium,Medium,5,Medium
5770,Female,2024,"Java, ML/AI, Embedded Systems, UI/UX Design",0,8,3,Ola,Startup,Healthcare,1095935,No,Not Applicable,Bangalore,High,Low,4,High
5771,Male,2022,"Cloud (AWS/Azure/GCP), Digital Marketing, Embedded Systems, ML/AI, DevOps",0,6,3,Oracle,Established,EdTech,1695205,No,Not Applicable,Mumbai,High,Low,5,High
5772,Female,2025,"Cloud (AWS/Azure/GCP), Networking, Web Dev (Full Stack), ML/AI",0,2,3,Flipkart,Established,Healthcare,739666,No,Not Applicable,Jaipur,Medium,Low,4,Medium
5773,Male,2025,"Embedded Systems, DevOps",1,1,2,Not Placed,Not Placed,Not Placed,0,Yes,M.Tech,Kolkata,Medium,Low,2,Medium
5774,Male,2024,"Blockchain, C++",2,2,1,Not Placed,Not Placed,Not Placed,0,No,Not Applicable,Ahmedabad,Medium,Medium,2,Medium
5775,Female,2025,"C++, Embedded Systems, Cloud (AWS/Azure/GCP)",0,10,4,Byju's,Startup,Healthcare,831728,No,Not Applicable,Hyderabad,High,Low,3,High
5776,Male,2023,"C++, UI/UX Design, Blockchain, Digital Marketing, Data Science",0,9,3,Jio Platforms,Established,FinTech,1482615,No,Not Applicable,Kolkata,High,Low,5,High
5777,Male,2023,"Cybersecurity, Digital Marketing, Blockchain",2,8,3,Tata Motors,Established,Logistics,1322439,No,Not Applicable,Bangalore,High,Medium,3,Medium
5778,Male,2022,"C++, Networking, Web Dev (Full Stack), DevOps, UI/UX Design",3,10,2,Infosys,Established,Logistics,2185093,No,Not Applicable,Bangalore,High,Medium,5,Medium
5779,Female,2022,"DevOps, Python, Networking",1,9,3,Swiggy,Startup,E-commerce,845030,No,Not Applicable,Kolkata,High,Low,3,High
5780,Female,2023,"Embedded Systems, DevOps",2,4,1,Swiggy,Startup,Healthcare,420804,No,Not Applicable,Bangalore,Medium,Medium,2,Medium
5781,Female,2025,Blockchain,3,1,2,Not Placed,Not Placed,Not Placed,0,No,Not Applicable,Chennai,Medium,Medium,1,Low
5782,Female,2024,"Blockchain, ML/AI, Data Science",0,6,2,Infosys,Established,IT Services,2697394,No,Not Applicable,Chennai,High,Low,3,High
5783,Male,2025,"DevOps, ML/AI, Networking, Web Dev (Full Stack)",0,5,4,HCLTech,Established,Automotive,1358477,Yes,AI/ML,Hyderabad,High,Low,4,High
5784,Female,2024,"C++, Networking, DevOps, ML/AI",0,7,3,Jio Platforms,Established,Healthcare,1655695,No,Not Applicable,Ahmedabad,High,Low,4,High
5785,Female,2025,"Networking, Java, Web Dev (Full Stack), ML/AI, Python",0,5,3,Flipkart,Established,Consulting,659241,No,Not Applicable,Mumbai,High,Low,5,High
5786,Male,2023,"Python, Java",1,8,4,Byju's,Startup,Automotive,1066164,No,Not Applicable,Kolkata,High,Low,2,Medium
5787,Female,2022,"Embedded Systems, Data Science, Blockchain",0,8,3,L&T Technology Services,Established,Automotive,1479223,No,Not Applicable,Kolkata,High,Low,3,High
5788,Female,2024,"Java, UI/UX Design, Networking, Digital Marketing",1,7,4,L&T Technology Services,Established,FinTech,2129509,Yes,AI/ML,Hyderabad,High,Low,4,High
5789,Female,2023,"C++, Java",0,5,4,Wipro,Established,Logistics,1957841,No,Not Applicable,Kolkata,High,Low,2,Medium
5790,Female,2025,"Networking, Cloud (AWS/Azure/GCP), Web Dev (Full Stack)",3,8,4,Byju's,Startup,FinTech,654964,No,Not Applicable,Chennai,High,Medium,3,Medium
5791,Female,2023,"C++, Cybersecurity",2,8,0,Wipro,Established,Healthcare,1433216,No,Not Applicable,Chennai,Medium,Medium,2,Medium
5792,Female,2025,"Python, Networking",1,5,4,Wipro,Established,Manufacturing,1021361,No,Not Applicable,Delhi,High,Low,2,Medium
5793,Female,2023,"UI/UX Design, Cybersecurity, DevOps, Blockchain, Data Science",0,4,3,Ola,Startup,Logistics,360543,No,Not Applicable,Delhi,Medium,Low,5,Medium
5794,Male,2022,"DevOps, Cybersecurity, Embedded Systems, Data Science",0,10,3,HCLTech,Established,FinTech,2313632,No,Not Applicable,Delhi,High,Low,4,High
5795,Female,2024,"Java, Cloud (AWS/Azure/GCP), C++, DevOps, Data Science",2,9,3,Amazon,Established,E-commerce,1447041,No,Not Applicable,Hyderabad,High,Medium,5,Medium
5796,Female,2024,"Networking, Embedded Systems, Web Dev (Full Stack)",1,7,3,Swiggy,Startup,E-commerce,360356,Yes,AI/ML,Jaipur,High,Low,3,High
5797,Male,2023,"Embedded Systems, DevOps, Python, C++",1,3,3,Dream11,Startup,Manufacturing,312747,No,Not Applicable,Bangalore,Medium,Low,4,Medium
5798,Female,2025,DevOps,0,1,1,Not Placed,Not Placed,Not Placed,0,Yes,M.Tech,Pune,Medium,Low,1,Low
5799,Female,2022,"C++, Python",2,3,1,Not Placed,Not Placed,Not Placed,0,No,Not Applicable,Chennai,Medium,Medium,2,Medium
5800,Female,2024,"Cloud (AWS/Azure/GCP), Data Science, Cybersecurity, Networking, Blockchain",0,3,1,Not Placed,Not Placed,Not Placed,0,No,Not Applicable,Ahmedabad,Medium,Low,5,Medium
5801,Female,2022,Data Science,1,2,3,Infosys,Established,Consulting,2445335,No,Not Applicable,Hyderabad,Medium,Low,1,Low
5802,Female,2022,"Cloud (AWS/Azure/GCP), DevOps, ML/AI, Embedded Systems",0,6,3,Dr. Reddy's Labs,Established,Healthcare,768455,No,Not Applicable,Mumbai,High,Low,4,High
5803,Male,2024,"Digital Marketing, Embedded Systems, Web Dev (Full Stack)",2,9,4,Dream11,Startup,Manufacturing,1143938,No,Not Applicable,Delhi,High,Medium,3,Medium
5804,Male,2024,Embedded Systems,2,2,2,Not Placed,Not Placed,Not Placed,0,No,Not Applicable,Mumbai,Medium,Medium,1,Low
5805,Female,2022,"Web Dev (Full Stack), DevOps, Networking",1,3,4,Oracle,Established,IT Services,876997,No,Not Applicable,Jaipur,Medium,Low,3,Medium
5806,Male,2024,"Digital Marketing, UI/UX Design, Web Dev (Full Stack), C++, ML/AI",2,7,4,Dr. Reddy's Labs,Established,Consulting,924309,No,Not Applicable,Pune,High,Medium,5,Medium
5807,Male,2024,"UI/UX Design, Web Dev (Full Stack), ML/AI, Data Science, Cybersecurity",1,5,0,Not Placed,Not Placed,Not Placed,0,No,Not Applicable,Hyderabad,Medium,Low,5,Medium
5808,Female,2025,"UI/UX Design, Web Dev (Full Stack), Embedded Systems, Cybersecurity",0,5,3,Dr. Reddy's Labs,Established,FinTech,1582815,No,Not Applicable,Ahmedabad,High,Low,4,High
5809,Female,2022,"Python, ML/AI, Cybersecurity",3,9,2,Dr. Reddy's Labs,Established,FinTech,2577510,No,Not Applicable,Mumbai,High,Medium,3,Medium
5810,Male,2022,"Python, Blockchain",0,6,2,Adobe,Established,Logistics,1196373,No,Not Applicable,Pune,High,Low,2,Medium
5811,Female,2023,"DevOps, Cloud (AWS/Azure/GCP)",3,6,4,Swiggy,Startup,Consulting,306437,No,Not Applicable,Ahmedabad,High,Medium,2,Medium
5812,Male,2022,"Digital Marketing, Java",0,8,2,Tata Motors,Established,Logistics,1503054,No,Not Applicable,Pune,High,Low,2,Medium
5813,Male,2022,"ML/AI, Digital Marketing",0,4,2,Not Placed,Not Placed,Not Placed,0,Yes,MBA,Pune,Medium,Low,2,Medium
5814,Female,2025,"Web Dev (Full Stack), Networking, Data Science",0,4,2,Not Placed,Not Placed,Not Placed,0,Yes,PhD,Bangalore,Medium,Low,3,Medium
5815,Male,2023,"Networking, Embedded Systems",1,5,1,Not Placed,Not Placed,Not Placed,0,No,Not Applicable,Delhi,Medium,Low,2,Medium
5816,Female,2024,"Java, UI/UX Design, ML/AI",2,1,1,Not Placed,Not Placed,Not Placed,0,Yes,AI/ML,Ahmedabad,Medium,Medium,3,Medium
5817,Male,2025,"DevOps, Cloud (AWS/Azure/GCP), Data Science",1,1,1,Not Placed,Not Placed,Not Placed,0,Yes,PhD,Delhi,Medium,Low,3,Medium
5818,Female,2023,"ML/AI, Networking, DevOps, UI/UX Design",0,10,2,Tech Mahindra,Established,Healthcare,1573941,No,Not Applicable,Kolkata,High,Low,4,High
5819,Female,2024,"Networking, Embedded Systems, Blockchain, Digital Marketing",2,5,3,Paytm,Startup,EdTech,452871,No,Not Applicable,Ahmedabad,High,Medium,4,Medium
5820,Female,2023,"Python, ML/AI, Cybersecurity, Blockchain",0,5,4,L&T Technology Services,Established,Automotive,1138888,Yes,Data Science,Pune,High,Low,4,High
5821,Male,2025,"ML/AI, Embedded Systems",0,4,0,Not Placed,Not Placed,Not Placed,0,Yes,AI/ML,Kolkata,Medium,Low,2,Medium
5822,Male,2023,"Data Science, Java, Digital Marketing, Cybersecurity, Networking",1,3,0,Not Placed,Not Placed,Not Placed,0,Yes,Cybersecurity,Kolkata,Medium,Low,5,Medium
5823,Male,2022,"Python, Embedded Systems, Web Dev (Full Stack), UI/UX Design, ML/AI",3,8,3,Zomato,Startup,Manufacturing,333443,Yes,PhD,Jaipur,High,Medium,5,Medium
5824,Female,2024,"ML/AI, Data Science, Networking",1,3,1,Not Placed,Not Placed,Not Placed,0,No,Not Applicable,Mumbai,Medium,Low,3,Medium
5825,Female,2024,"Embedded Systems, Java",0,5,1,Adobe,Established,FinTech,2384945,Yes,AI/ML,Bangalore,Medium,Low,2,Medium
5826,Female,2023,"Networking, Java, Embedded Systems",1,7,2,L&T Technology Services,Established,E-commerce,1279560,No,Not Applicable,Chennai,High,Low,3,High
5827,Female,2023,"UI/UX Design, C++, Cybersecurity, Python",1,5,1,Oracle,Established,E-commerce,845005,Yes,MS (USA/EU),Delhi,Medium,Low,4,Medium
5828,Female,2024,"C++, Blockchain, Cloud (AWS/Azure/GCP), Digital Marketing, Data Science",1,4,1,Not Placed,Not Placed,Not Placed,0,Yes,MS (USA/EU),Pune,Medium,Low,5,Medium
5829,Male,2022,"Cloud (AWS/Azure/GCP), Digital Marketing",2,6,1,Tech Mahindra,Established,Logistics,1419324,Yes,Cybersecurity,Hyderabad,Medium,Medium,2,Medium
5830,Female,2025,"C++, Blockchain, Networking, Java",0,9,3,Byju's,Startup,Automotive,480210,No,Not Applicable,Mumbai,High,Low,4,High
5831,Female,2024,"Cybersecurity, Embedded Systems, DevOps, ML/AI",0,4,0,Not Placed,Not Placed,Not Placed,0,Yes,PhD,Kolkata,Medium,Low,4,Medium
5832,Female,2025,"Data Science, DevOps, Blockchain, ML/AI",2,2,3,Paytm,Startup,IT Services,942896,No,Not Applicable,Mumbai,Medium,Medium,4,Medium
5833,Female,2025,"Networking, Web Dev (Full Stack), C++",2,2,2,TCS,Established,Consulting,1846525,No,Not Applicable,Delhi,Medium,Medium,3,Medium
5834,Female,2022,"Cybersecurity, Embedded Systems, UI/UX Design, Networking",0,9,4,Zomato,Startup,EdTech,790640,No,Not Applicable,Chennai,High,Low,4,High
5835,Male,2025,Networking,0,1,2,Not Placed,Not Placed,Not Placed,0,Yes,Cybersecurity,Mumbai,Medium,Low,1,Low
5836,Female,2023,"ML/AI, Digital Marketing",0,7,2,Wipro,Established,IT Services,2158982,Yes,PhD,Pune,High,Low,2,Medium
5837,Female,2024,"Blockchain, Web Dev (Full Stack)",2,5,1,Not Placed,Not Placed,Not Placed,0,Yes,AI/ML,Bangalore,Medium,Medium,2,Medium
5838,Female,2025,"ML/AI, Data Science, Digital Marketing, Python",2,4,3,TCS,Established,EdTech,621995,No,Not Applicable,Ahmedabad,Medium,Medium,4,Medium
5839,Male,2024,Digital Marketing,1,6,2,Flipkart,Established,Logistics,1825662,No,Not Applicable,Kolkata,High,Low,1,Low
5840,Female,2024,"Cloud (AWS/Azure/GCP), Embedded Systems",3,8,2,Swiggy,Startup,Consulting,964467,No,Not Applicable,Hyderabad,High,Medium,2,Medium
5841,Male,2025,"Web Dev (Full Stack), Digital Marketing",0,9,3,Cisco,Established,E-commerce,1430743,No,Not Applicable,Hyderabad,High,Low,2,Medium
5842,Female,2022,"ML/AI, DevOps",0,9,3,Oracle,Established,Manufacturing,1444185,No,Not Applicable,Ahmedabad,High,Low,2,Medium
5843,Male,2023,"Python, Web Dev (Full Stack)",0,4,4,Flipkart,Established,E-commerce,976261,No,Not Applicable,Kolkata,Medium,Low,2,Medium
5844,Female,2024,"Python, Java, Web Dev (Full Stack)",1,4,0,Not Placed,Not Placed,Not Placed,0,Yes,PhD,Pune,Medium,Low,3,Medium
5845,Female,2025,"Python, Digital Marketing, Cloud (AWS/Azure/GCP)",3,2,2,Not Placed,Not Placed,Not Placed,0,Yes,Cybersecurity,Delhi,Medium,Medium,3,Medium
